id,nombre_actual,nombre_comercial,categoria_nueva,subcategoria,precio_costo,precio_publico,stock,activo,url
497,Bolso Yute Canva 181 41x36x15cm Turquesa,Bolso Yute Canva 181 41x36x15cm Turquesa,EMPRESAS Y EVENTOS,Promocionales,179.0,447.5,1,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/bolso-yute-canva-181-41x36x15cm-turquesa
498,Bolso Yute Canva 181 41x36x15cm Violeta,Bolso Yute Canva 181 41x36x15cm Violeta,EMPRESAS Y EVENTOS,Promocionales,179.0,447.5,1,True,https://disershop.com.uy/estampados/turismo/bolsos/bolso-yute-canva-181-41x36x15cm-violeta
501,Bolso Yute Deco 42x36x15cm Pun. del Este,Bolso Yute Deco 42x36x15cm Pun. del Este,EMPRESAS Y EVENTOS,Promocionales,249.0,622.5,0,True,https://disershop.com.uy/productos/vestimenta/accesorios/semiejes-y-homocinéticas/bolso-yute-canva-182-42x36x15cm-pun-del-este
2028,Bolso liso c/bolsillo 505,Bolso liso c/bolsillo 505,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/vestimenta/accesorios-bolsos/bolso-liso-c-bolsillo-505
2029,Bolso mochila nacional,Bolso mochila nacional,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20636
2030,Bolso yute 102 love negro,Bolso yute 102 love negro,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=21293
2031,Bolso yute 111 punta,Bolso yute 111 punta,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/cibermayorista-en-disershop/otros/bolso-yute-111-punta
2033,Bolso yute 128 heart uy rojo,Bolso yute 128 heart uy rojo,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20852
2034,Bolso yute 129 heart uy natural,Bolso yute 129 heart uy natural,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20853
2035,Bolso yute asa algodon,Bolso yute asa algodon,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/bolsas/bolso-yute-asa-algodon
2036,Bolso yute beige asa marron,Bolso yute beige asa marron,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/bolso-yute-beige-asa-marron
2037,Bolso yute combinado,Bolso yute combinado,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/bolso-yute-combinado
2038,Bolso yute verde asa marron,Bolso yute verde asa marron,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/bolso-yute-verde-asa-marron
968,Cartuchera Sublimable Eco 21x17cm,Cartuchera Sublimable Eco 21x17cm,EMPRESAS Y EVENTOS,Promocionales,99.0,247.5,0,True,https://disershop.com.uy/emprendedores/sublimables/textiles/cartuchera-sublimable-eco-21x17cm
969,"Cartuchera sublimable de lino 11,5cm x 22,5cm","Cartuchera sublimable de lino 11,5cm x 22,5cm",EMPRESAS Y EVENTOS,Promocionales,99.0,247.5,1,True,https://disershop.com.uy/sublimacion-todo/textiles/varios/cartuchera-sublimable-de-lino-11-5cm-x-22-5cm
1385,Lunchera 01 Azul Marino,Lunchera 01 Azul Marino,EMPRESAS Y EVENTOS,Promocionales,235.0,587.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/lunchera-01-azul-marino-1
1386,Lunchera 01 Blanco,Lunchera 01 Blanco,EMPRESAS Y EVENTOS,Promocionales,235.0,587.5,1,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/lunchera-01-blanco
1387,Lunchera 01 Gris,Lunchera 01 Gris,EMPRESAS Y EVENTOS,Promocionales,235.0,587.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/lunchera-01-gris
1388,Lunchera 01 Negro,Lunchera 01 Negro,EMPRESAS Y EVENTOS,Promocionales,235.0,587.5,1,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/lunchera-01-negro
1389,Lunchera 02 Azul Marino,Lunchera 02 Azul Marino,EMPRESAS Y EVENTOS,Promocionales,369.0,922.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/lunchera-02-azul-marino-1
1390,Lunchera 02 Negro,Lunchera 02 Negro,EMPRESAS Y EVENTOS,Promocionales,369.0,922.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/lunchera-02-negro
2508,Lunchera 3d nacional,Lunchera 3d nacional,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20604
1391,Lunchera DSR62 Gris,Lunchera DSR62 Gris,EMPRESAS Y EVENTOS,Promocionales,149.0,372.5,0,True,https://disershop.com.uy/lunchera-dsr62-gris
1392,Lunchera Neopreno (RF-LUNCHERA),Lunchera Neopreno (RF-LUNCHERA),EMPRESAS Y EVENTOS,Promocionales,249.0,622.5,0,True,https://disershop.com.uy/productos/vestimenta/accesorios/lunchera-neopreno
1393,Lunchera dsr62 rosado,Lunchera dsr62 rosado,EMPRESAS Y EVENTOS,Promocionales,149.0,372.5,0,True,https://disershop.com.uy/lunchera-dsr62-rosada
2509,Lunchera dsr63 negro,Lunchera dsr63 negro,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=19918
1432,Mochila Ejecutiva E102,Mochila Ejecutiva E102,EMPRESAS Y EVENTOS,Promocionales,599.0,1497.5,1,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-ejecutiva-e102
1433,Mochila Ejecutiva para Notebook Negra,Mochila Ejecutiva para Notebook Negra,EMPRESAS Y EVENTOS,Promocionales,589.0,1472.5,1,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochila-ejecutiva-para-notebook-negra
1435,Mochila Mi Casual Daypack Naranja,Mochila Mi Casual Daypack Naranja,EMPRESAS Y EVENTOS,Promocionales,389.0,972.5,0,True,https://disershop.com.uy/diserhome-productos/diserhome-electro/diserhome-xiaomi/mochila-mi-casual-daypack-naranja
1436,Mochila Mi Casual Daypack Rosado,Mochila Mi Casual Daypack Rosado,EMPRESAS Y EVENTOS,Promocionales,389.0,972.5,0,True,https://disershop.com.uy/diserhome-productos/diserhome-electro/diserhome-xiaomi/mochila-mi-casual-daypack-rosado
1437,Mochila Mi Casual Daypack Turquesa,Mochila Mi Casual Daypack Turquesa,EMPRESAS Y EVENTOS,Promocionales,389.0,972.5,0,True,https://disershop.com.uy/diserhome-productos/diserhome-electro/diserhome-xiaomi/mochila-mi-casual-daypack-turquesa
2536,Mochila Premium PB-954 Negro,Mochila Premium PB-954 Negro,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas?product_id=20303
1438,Mochila Travel Azul Francia,Mochila Travel Azul Francia,EMPRESAS Y EVENTOS,Promocionales,299.0,747.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-travel-azul-francia-1
1439,Mochila Travel Azul Marino,Mochila Travel Azul Marino,EMPRESAS Y EVENTOS,Promocionales,299.0,747.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-travel-azul-marino
1440,Mochila Travel Blanco,Mochila Travel Blanco,EMPRESAS Y EVENTOS,Promocionales,299.0,747.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-travel-blanco
1441,Mochila Travel Gris,Mochila Travel Gris,EMPRESAS Y EVENTOS,Promocionales,299.0,747.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-travel-gris
1442,Mochila Travel Negro,Mochila Travel Negro,EMPRESAS Y EVENTOS,Promocionales,299.0,747.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-travel-negro
1443,Mochila Travel Rojo,Mochila Travel Rojo,EMPRESAS Y EVENTOS,Promocionales,299.0,747.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-travel-rojo
1444,Mochila Travel Verde,Mochila Travel Verde,EMPRESAS Y EVENTOS,Promocionales,299.0,747.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-travel-verde
1445,Mochila Travel Verde Militar,Mochila Travel Verde Militar,EMPRESAS Y EVENTOS,Promocionales,299.0,747.5,1,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-travel-verde-militar
2537,Mochila Urban para laptop,Mochila Urban para laptop,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=19577
1446,Mochila Urbana U101,Mochila Urbana U101,EMPRESAS Y EVENTOS,Promocionales,399.0,997.5,1,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-urbana-u101
1447,Mochila con bolsillo HY148,Mochila con bolsillo HY148,EMPRESAS Y EVENTOS,Promocionales,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-con-bolsillo-hy148
1448,Mochila para Laptop HYI009,Mochila para Laptop HYI009,EMPRESAS Y EVENTOS,Promocionales,699.0,1747.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochilas/mochila-para-laptop-hyi009
2538,Monedero sublimable de lino 10cm x 15cm,Monedero sublimable de lino 10cm x 15cm,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/sublimacion-todo/textiles/varios/monedero-sublimable-de-lino-10cm-x-15cm
2554,Neceser DSR64 Azul,Neceser DSR64 Azul,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/neceser-dsr64-azul
1467,Neceser DSR64 Gris,Neceser DSR64 Gris,EMPRESAS Y EVENTOS,Promocionales,129.0,322.5,0,True,https://disershop.com.uy/neceser-dsr64-gris
1468,Neceser DSR64 Negro,Neceser DSR64 Negro,EMPRESAS Y EVENTOS,Promocionales,129.0,322.5,1,True,https://disershop.com.uy/neceser-dsr64-negro
2555,Neceser Rombos 18x10x10cm,Neceser Rombos 18x10x10cm,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20659
1469,Neceser Yute Canva 01 16x23cm,Neceser Yute Canva 01 16x23cm,EMPRESAS Y EVENTOS,Promocionales,69.0,172.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/neceser-yute-canva-01-16x23cm
1470,Neceser Yute Canva 02 24x7cm,Neceser Yute Canva 02 24x7cm,EMPRESAS Y EVENTOS,Promocionales,129.0,322.5,1,True,https://disershop.com.uy/bolsas-y-bolsos/neceser-yute-canva-02-24x7cm
1471,Neceser Yute Canva 03 21x31cm,Neceser Yute Canva 03 21x31cm,EMPRESAS Y EVENTOS,Promocionales,99.0,247.5,0,True,https://disershop.com.uy/bolsas-y-bolsos/neceser-yute-canva-03-21x31cm
1472,Necessaire sublimable de lino 15cm x 24cm,Necessaire sublimable de lino 15cm x 24cm,EMPRESAS Y EVENTOS,Promocionales,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/necessaire-sublimable-de-lino-15cm-x-24cm
1624,Portafolio 36x35x10cm Negro,Portafolio 36x35x10cm Negro,EMPRESAS Y EVENTOS,Promocionales,419.0,1047.5,1,True,https://disershop.com.uy/productos/vestimenta/accesorios/otros/corrector-kores-lìquido-pincel
2647,Riu00f1onera 01,Riñonera 01,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas?product_id=20030
1683,Riñonera 102,Riñonera 102,EMPRESAS Y EVENTOS,Promocionales,229.0,572.5,0,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/riñonera-102
1684,Riñonera Tafeta 101 Negro,Riñonera Tafeta 101 Negro,EMPRESAS Y EVENTOS,Promocionales,79.0,197.5,1,True,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/riñonera-tafeta-101-negro
2648,Riñonera lisa c/bolsillo HYO001,Riñonera lisa c/bolsillo HYO001,EMPRESAS Y EVENTOS,Promocionales,,,0,False,https://disershop.com.uy/vestimenta/accesorios-bolsos/riñonera-lisa-c-bolsillo-hyo001
382,AZULEJO 4X4 (10x10),AZULEJO 4X4 (10x10),HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,1,True,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-4x4-10x10
383,AZULEJO 6X6 (15x15),AZULEJO 6X6 (15x15),HOGAR Y DECORACIÓN,Azulejos,39.0,97.5,1,True,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-6x6-15x15
384,AZULEJO 8X12 (20x30),AZULEJO 8X12 (20x30),HOGAR Y DECORACIÓN,Azulejos,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-8x12-20x30
390,Azulejo 19.3x16.2cm,Azulejo 19.3x16.2cm,HOGAR Y DECORACIÓN,Azulejos,89.0,222.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-19-3x16-2cm
391,Azulejo 20x15cm,Azulejo 20x15cm,HOGAR Y DECORACIÓN,Azulejos,59.0,147.5,0,True,https://disershop.com.uy/sublimacion-todo/azulejos/azulejo-20x15cm
392,Azulejo 22x13cm,Azulejo 22x13cm,HOGAR Y DECORACIÓN,Azulejos,59.0,147.5,1,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-22x13cm
393,Azulejo 24x18cm,Azulejo 24x18cm,HOGAR Y DECORACIÓN,Azulejos,99.0,247.5,1,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-24x18cm
1950,Azulejo 6 fotoluminicente,Azulejo 6 fotoluminicente,HOGAR Y DECORACIÓN,Azulejos,,,0,False,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-6-fotoluminicente
394,Azulejo 6x8 (15 x 20),Azulejo 6x8 (15 x 20),HOGAR Y DECORACIÓN,Azulejos,59.0,147.5,1,True,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-6x8-15-x-20
395,Azulejo 8x10 (20x25),Azulejo 8x10 (20x25),HOGAR Y DECORACIÓN,Azulejos,79.0,197.5,1,True,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-8x10-20x25
396,Azulejo Corazon 15x15cm,Azulejo Corazon 15x15cm,HOGAR Y DECORACIÓN,Azulejos,89.0,222.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-corazon-15x15cm
397,Azulejo Cuadrado 5X5 Iman (SU-AZ14002-I),Azulejo Cuadrado 5X5 Iman (SU-AZ14002-I),HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,0,True,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-cuadrado-5x5-iman
398,Azulejo Engranaje 7.2 Iman (SU-AZ14008-I),Azulejo Engranaje 7.2 Iman (SU-AZ14008-I),HOGAR Y DECORACIÓN,Azulejos,35.0,87.5,0,True,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-engranaje-7-2-iman
399,Azulejo Estampilla 6X8 Iman (SU-AZ14001-I),Azulejo Estampilla 6X8 Iman (SU-AZ14001-I),HOGAR Y DECORACIÓN,Azulejos,35.0,87.5,0,True,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-estampilla-6x8-iman
400,Azulejo Irregular 16x16cm,Azulejo Irregular 16x16cm,HOGAR Y DECORACIÓN,Azulejos,89.0,222.5,1,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-irregular-16x16cm
401,Azulejo Irregular 20x15cm,Azulejo Irregular 20x15cm,HOGAR Y DECORACIÓN,Azulejos,99.0,247.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-irregular-20x15cm
1951,Azulejo Oval 6X8 Iman (SU-AZ14009-I),Azulejo Oval 6X8 Iman (SU-AZ14009-I),HOGAR Y DECORACIÓN,Azulejos,,,0,False,https://disershop.com.uy/emprendedores/sublimables/azulejos/azulejo-oval-6x8-iman
402,Azulejo Pergamino 21x14.5cm,Azulejo Pergamino 21x14.5cm,HOGAR Y DECORACIÓN,Azulejos,99.0,247.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-pergamino-21x14-5cm
403,Azulejo con Iman 5.7x5.7cm,Azulejo con Iman 5.7x5.7cm,HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-con-iman-5-7x5-7cm
404,Azulejo con Iman 7.5x7.5cm,Azulejo con Iman 7.5x7.5cm,HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-con-iman-7-5x7-5cm
405,Azulejo con Iman 7x5cm,Azulejo con Iman 7x5cm,HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-con-iman-7x5cm
406,Azulejo con Iman 8x6cm,Azulejo con Iman 8x6cm,HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,0,True,https://disershop.com.uy/sublimacion-todo/azulejos/azulejo-con-iman-8x6cm
407,Azulejo con Iman Circular 8cm,Azulejo con Iman Circular 8cm,HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-con-iman-circular-8cm
408,Azulejo con Iman Corazon 6.5x6.5cm,Azulejo con Iman Corazon 6.5x6.5cm,HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-con-iman-corazon-6-5x6-5cm
409,Azulejo con Iman Irregular 5.7x5.7cm,Azulejo con Iman Irregular 5.7x5.7cm,HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-con-iman-irregular-5-7x5-7cm
410,Azulejo con Imán Irregular 8x8cm,Azulejo con Imán Irregular 8x8cm,HOGAR Y DECORACIÓN,Azulejos,29.0,72.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-con-iman-irregular-8x6cm
411,Azulejo con Marco 20x15cm,Azulejo con Marco 20x15cm,HOGAR Y DECORACIÓN,Azulejos,99.0,247.5,0,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo-con-marco-20x15cm
412,Azulejo15x15cm,Azulejo15x15cm,HOGAR Y DECORACIÓN,Azulejos,59.0,147.5,1,True,https://disershop.com.uy/sublimacion-todo/sets-de-juego-para-vehículos/azulejo15x15cm
1398,"Marco Para Azulejo N4 4,25","Marco Para Azulejo N4 4,25",HOGAR Y DECORACIÓN,Azulejos,149.0,372.5,0,True,https://disershop.com.uy/emprendedores/sublimables/azulejos/marco-para-azulejo-n4-4-25
1399,Marco Para Azulejo N6 6,Marco Para Azulejo N6 6,HOGAR Y DECORACIÓN,Azulejos,159.0,397.5,1,True,https://disershop.com.uy/sublimacion-todo/azulejos/marco-para-azulejo-n6-6
1041,Cuadro Madera Cristal sub. c/marco p/colgar 13x18cm,Cuadro Madera Cristal sub. c/marco p/colgar 13x18cm,HOGAR Y DECORACIÓN,Cuadros,99.0,247.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/cuadro-mdf-sub-c-marco-p-colgar-13x18cm
1042,Cuadro Madera Cristal sub. c/marco p/colgar Colonia 13x18cm,Cuadro Madera Cristal sub. c/marco p/colgar Colonia 13x18cm,HOGAR Y DECORACIÓN,Cuadros,199.0,497.5,1,True,https://disershop.com.uy/emprendedores/sublimables/mdf/cuadro-mdf-sub-c-marco-p-colgar-colonia-13x18cm
1043,Cuadro Madera Cristal sub. c/marco p/colgar Montevideo 13x18cm,Cuadro Madera Cristal sub. c/marco p/colgar Montevideo 13x18cm,HOGAR Y DECORACIÓN,Cuadros,199.0,497.5,1,True,https://disershop.com.uy/emprendedores/sublimables/mdf/cuadro-mdf-sub-c-marco-p-colgar-montevideo-13x18cm
1044,Cuadro Madera Cristal sub. c/marco p/colgar Punta del Este 13x18cm,Cuadro Madera Cristal sub. c/marco p/colgar Punta del Este 13x18cm,HOGAR Y DECORACIÓN,Cuadros,199.0,497.5,1,True,https://disershop.com.uy/emprendedores/sublimables/mdf/cuadro-mdf-sub-c-marco-p-colgar-punta-del-este-13x18cm
1232,Imán Holográfico Imprimible,Imán Holográfico Imprimible,HOGAR Y DECORACIÓN,Decoración,599.0,1497.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/imán-holográfico-imprimible
1612,Placa rectangular MDF Sub. c/imán 8x6cm 10 unidades,Placa rectangular MDF Sub. c/imán 8x6cm 10 unidades,HOGAR Y DECORACIÓN,Decoración,299.0,747.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/placa-rectangular-mdf-sub-c-imán-8x6cm-10-unidades
1613,Placa redonda MDF Sub. c/imán 8cm 10 unidades,Placa redonda MDF Sub. c/imán 8cm 10 unidades,HOGAR Y DECORACIÓN,Decoración,299.0,747.5,1,True,https://disershop.com.uy/emprendedores/sublimables/mdf/placa-redonda-mdf-sub-c-imán-8cm-10-unidades
388,Agenda Perpetua Tapa Tela Sublimable,Agenda Perpetua Tapa Tela Sublimable,PAPELERÍA PERSONALIZADA,Agendas,199.0,497.5,1,True,https://disershop.com.uy/emprendedores/sublimables/cartulina-cristal/agenda-perpetua-tapa-tela-sublimable
448,Block Lapicera 12.5X7.5 583 Azul,Block Lapicera 12.5X7.5 583 Azul,PAPELERÍA PERSONALIZADA,Cuadernos,49.0,122.5,0,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/block-lapicera-12-5x7-5-583-azul
449,Block Lapicera 12.5X7.5 583 Negro,Block Lapicera 12.5X7.5 583 Negro,PAPELERÍA PERSONALIZADA,Cuadernos,49.0,122.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/block-lapicera-12-5x7-5-583-negro
450,Block Lapicera 12.5X7.5 583 Rojo,Block Lapicera 12.5X7.5 583 Rojo,PAPELERÍA PERSONALIZADA,Cuadernos,49.0,122.5,0,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/block-lapicera-12-5x7-5-583-rojo
451,Block Lapicera 12.5X7.5 583 Verde,Block Lapicera 12.5X7.5 583 Verde,PAPELERÍA PERSONALIZADA,Cuadernos,49.0,122.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/block-lapicera-12-5x7-5-583-verde
2010,Block Milka,Block Milka,PAPELERÍA PERSONALIZADA,Cuadernos,,,0,False,https://disershop.com.uy/sublimacion-todo?product_id=19296
1039,Cuaderno Lapicera c/corcho,Cuaderno Lapicera c/corcho,PAPELERÍA PERSONALIZADA,Cuadernos,169.0,422.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/cuaderno-lapicera-c-corcho
2329,Cuaderno Recycle,Cuaderno Recycle,PAPELERÍA PERSONALIZADA,Cuadernos,,,0,False,https://disershop.com.uy/sublimacion-todo?product_id=19292
1040,Cuaderno Sublimable A5 Tapa Blanda,Cuaderno Sublimable A5 Tapa Blanda,PAPELERÍA PERSONALIZADA,Cuadernos,149.0,372.5,0,True,https://disershop.com.uy/emprendedores/sublimables/cartulina-cristal/cuaderno-sublimable-a5-tapa-blanda
2330,Cuadernola Picasso 96 hojas,Cuadernola Picasso 96 hojas,PAPELERÍA PERSONALIZADA,Cuadernos,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=18259
2451,Kit Block Libreta Post-it Lapicera 5 Unidades,Kit Block Libreta Post-it Lapicera 5 Unidades,PAPELERÍA PERSONALIZADA,Cuadernos,,,0,False,https://disershop.com.uy/cibermayorista-en-disershop/10-off/kit-block-post-it-lapicera-5-unidades
